index,id,artist,asciiName,attractionLights,availability,boosterTypes,borderColor,cardKingdomEtchedId,cardKingdomFoilId,cardKingdomId,cardParts,cardsphereId,colorIdentity,colorIndicator,colors,convertedManaCost,duelDeck,edhrecRank,faceConvertedManaCost,faceFlavorName,faceManaValue,faceName,finishes,flavorName,flavorText,frameEffects,frameVersion,hand,hasAlternativeDeckLimit,hasContentWarning,hasFoil,hasNonFoil,isAlternative,isFullArt,isFunny,isOnlineOnly,isOversized,isPromo,isRebalanced,isReprint,isReserved,isStarter,isStorySpotlight,isTextless,isTimeshifted,keywords,language,layout,leadershipSkills,life,loyalty,manaCost,manaValue,mcmId,mcmMetaId,mtgArenaId,mtgjsonV4Id,mtgoFoilId,mtgoId,multiverseId,name,number,originalPrintings,originalReleaseDate,originalText,originalType,otherFaceIds,power,printings,promoTypes,purchaseUrls,rarity,rebalancedPrintings,scryfallId,scryfallIllustrationId,scryfallOracleId,securityStamp,setCode,side,signature,subtypes,supertypes,tcgplayerEtchedProductId,tcgplayerProductId,text,toughness,type,types,uuid,variations,watermark
25627,25628,Chase Stone,,,"mtgo,paper",draft,black,,198886,198564,,17917,"U,W",,"U,W",7.0,,3888.0,,,,,"nonfoil,foil",,"""When I battled Ojutai, I realized my learning had only begun.""
—Shu Yun, the Silent Tempest",,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Flying,Vigilance",English,normal,"{'brawl': False, 'commander': True, 'oathbreaker': False}",,,{5}{W}{U},7.0,271590,210768,,f51fac99-7fac-564e-aecc-a15362f08568,55361,55360,391889,"Ojutai, Soul of Winter",156,,,"Flying, vigilance
Whenever a Dragon you control attacks, tap target nonland permanent an opponent controls. That permanent doesn't untap during its controller's next untap step.",Legendary Creature — Dragon,,5,"C17,FRF,PFRF",,"{'cardKingdom': 'https://mtgjson.com/links/5fdcff5a126b0fab', 'cardKingdomFoil': 'https://mtgjson.com/links/4eddf72ad7b3152d', 'cardmarket': 'https://mtgjson.com/links/c3297a8fa650a0e8', 'tcgplayer': 'https://mtgjson.com/links/0b2a76a0cc55c1c3'}",rare,,67d470cd-9ff9-49d8-b66a-331cb6cf8257,bae3bb32-c7ac-4a32-b7e0-e65cbc325b60,27d7f737-59a4-4948-9b2e-599ae848e054,oval,FRF,,,Dragon,Legendary,,95319,"Flying, vigilance
Whenever a Dragon you control attacks, tap target nonland permanent an opponent controls. That permanent doesn't untap during its controller's next untap step.",6,Legendary Creature — Dragon,Creature,01a87dd9-e027-5750-beef-45f82da1c461,,ojutai
25678,25679,Steve Prescott,,,"mtgo,paper",draft,black,,122539,122359,,18652,W,,W,4.0,,17742.0,,,,,"nonfoil,foil",,,,future,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,English,normal,,,,{3}{W},4.0,15014,8943,,5004bc7e-d15e-55af-b402-651b5fc7595c,26665,26664,130311,Goldmeadow Lookout,22,,,"{W}, {T}, Discard a card: Put a 1/1 white Kithkin Soldier creature token named Goldmeadow Harrier into play with ""{W}, {T}: Tap target creature.""",Creature - Kithkin Spellshaper,,2,FUT,,"{'cardKingdom': 'https://mtgjson.com/links/c6f797266bc987b3', 'cardKingdomFoil': 'https://mtgjson.com/links/5456345f0cd51e2b', 'cardmarket': 'https://mtgjson.com/links/42364344e67c8d74', 'tcgplayer': 'https://mtgjson.com/links/4e5f8a6d6fc5452e'}",uncommon,,99c0eb4c-c8f1-40cf-ae0a-a413432b4c5f,506fcb73-9a69-4e47-b645-621bd35a1661,28b2d31f-1ff7-4374-8ea3-0dd4a96c4a32,,FUT,,,"Kithkin,Spellshaper",,,14897,"{W}, {T}, Discard a card: Create a 1/1 white Kithkin Soldier creature token named Goldmeadow Harrier. It has ""{W}, {T}: Tap target creature.""",2,Creature — Kithkin Spellshaper,Creature,028edd2d-eec3-59e6-a716-b120a4d89f97,,
25714,25715,Chippy,,,"mtgo,paper",draft,black,,122575,122395,,18818,U,,U,4.0,,15887.0,,,,,"nonfoil,foil",,,,future,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,English,normal,,,,{2}{U}{U},4.0,15050,8979,,c2854691-7b5d-513f-bb03-9373ed467ee3,26907,26906,136214,Shapeshifter's Marrow,58,,,"At the beginning of each opponent's upkeep, that player reveals the top card of his or her library. If it's a creature card, the player puts the card into his or her graveyard and Shapeshifter's Marrow becomes a copy of that card. (If it does, it loses this ability.)",Enchantment,,,FUT,,"{'cardKingdom': 'https://mtgjson.com/links/bf67629c65a82113', 'cardKingdomFoil': 'https://mtgjson.com/links/f2880a521e34b55d', 'cardmarket': 'https://mtgjson.com/links/5df668f6357e705a', 'tcgplayer': 'https://mtgjson.com/links/9a7c68bf9fdc603a'}",rare,,48cb3fa8-555f-4df6-994e-cf01896f7470,d9721c03-d3c7-4180-8ed5-091c8372f332,a5a2d17d-5759-46fb-8e44-694bd3b72f5d,,FUT,,,,,,14980,"At the beginning of each opponent's upkeep, that player reveals the top card of their library. If it's a creature card, the player puts the card into their graveyard and Shapeshifter's Marrow becomes a copy of that card. (If it does, it loses this ability.)",,Enchantment,Enchantment,0070b2d5-60b8-556d-b36b-ad52c1421e08,,
25716,25717,David Day,,,"mtgo,paper",draft,black,,122577,122397,,18844,U,,U,5.0,,14804.0,,,,,"nonfoil,foil",,,,future,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Fateseal,English,normal,,,,{4}{U},5.0,15052,8981,,9ec105f4-5534-5a51-bda1-44537cc8ab12,26695,26694,130344,Spin into Myth,60,,,"Put target creature on top of its owner's library, then fateseal 2. (Look at the top two cards of an opponent's library, then put any number of them on the bottom of that player's library and the rest on top in any order.)",Instant,,,"ARC,FUT",,"{'cardKingdom': 'https://mtgjson.com/links/d7283eabffaff4b8', 'cardKingdomFoil': 'https://mtgjson.com/links/3b1b9e8f068be67a', 'cardmarket': 'https://mtgjson.com/links/ec48684ad437d7b8', 'tcgplayer': 'https://mtgjson.com/links/029b72b286b1ac89'}",uncommon,,0808b800-9f5f-42ef-8cd0-c04e64945adf,429cdc8c-0a8c-4df2-807b-b7025e78c843,4a4cf6e2-8673-45b8-bc21-cd030f312cd1,,FUT,,,,,,14993,"Put target creature on top of its owner's library, then fateseal 2. (To fateseal 2, look at the top two cards of an opponent's library, then put any number of them on the bottom of that player's library and the rest on top in any order.)",,Instant,Instant,03009531-9577-5d8a-9c97-e1a6fad472aa,,
25771,25772,Cyril Van Der Haegen,,,"mtgo,paper",draft,black,,122632,122452,,18644,R,,,3.0,,19339.0,,,,,"nonfoil,foil",,"Only those gifted with the eye of Ugin, the spirit dragon, can see his fiery breath.",,future,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,English,normal,,,,{2}{R},3.0,15107,9036,,7636733c-9a5e-58eb-985a-5cb04806511a,26817,26816,136044,Ghostfire,115,,,"Ghostfire is colorless.
Ghostfire deals 3 damage to target creature or player.",Instant,,,"DDG,DDT,FUT",,"{'cardKingdom': 'https://mtgjson.com/links/a80c057ce143f99b', 'cardKingdomFoil': 'https://mtgjson.com/links/ff06c7f906dce631', 'cardmarket': 'https://mtgjson.com/links/ab1dc8f6d27f96ba', 'tcgplayer': 'https://mtgjson.com/links/6541fada593acca9'}",common,,a60475e5-0d37-4af0-b717-da4c8dea45ac,03175630-3cc6-4bed-b27e-dd29a6684346,3479a4e6-c67d-4958-8a47-43d3a2f69bb1,,FUT,,,,,,14893,"Ghostfire is colorless.
Ghostfire deals 3 damage to any target.",,Instant,Instant,0125c541-acc6-5e3f-a3fc-f86a3aa9e24c,,
25807,25808,Scott Altmann,,,"mtgo,paper",draft,black,,122668,122488,,18842,G,,G,2.0,,10289.0,,,,,"nonfoil,foil",,"""You'd think that their big glowing eyes would be almost hypnotic to look at. In fact, it's the other way around—they are entranced by nearly everything they see.""
—Balecki, Spellwild druid",,future,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,English,normal,,,,{1}{G},2.0,15143,9072,,9ca4b0c3-ec50-5b4b-b2e9-75b007b4b5ac,26725,26724,130659,Spellwild Ouphe,151,,,Spells that target Spellwild Ouphe cost {2} less to play.,Creature - Ouphe,,1,FUT,,"{'cardKingdom': 'https://mtgjson.com/links/ef1d71bab187c11f', 'cardKingdomFoil': 'https://mtgjson.com/links/6cdb6359f6ffbd14', 'cardmarket': 'https://mtgjson.com/links/8e7125f71e531b5e', 'tcgplayer': 'https://mtgjson.com/links/370cdfd7a3f40be1'}",uncommon,,231eb017-2945-4915-8032-c09894e88d49,7a78094d-ed6f-4ce3-a5cc-b119f445379f,13979fb6-91ba-4dd2-9bb9-8dbc7307d433,,FUT,,,Ouphe,,,14992,Spells that target Spellwild Ouphe cost {2} less to cast.,3,Creature — Ouphe,Creature,012e1d6f-c232-5026-bdc3-2eb092180f8a,,
25836,25837,Lars Grant-West,,,"mtgo,paper",draft,black,,122697,122517,,18902,,,,0.0,,5307.0,,,,,"nonfoil,foil",,"Nothing lives within it, yet there is life.",,future,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Morph,English,normal,,,,,0.0,15172,9101,,1fd7e1ab-51ce-5ed9-9528-914eed08c61a,26779,26778,132215,Zoetic Cavern,180,,,"{T}: Add {1} to your mana pool.
Morph {2} (You may play this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)",Land,,,"A25,C14,C15,CMA,CMD,FUT,PG07,PRM",,"{'cardKingdom': 'https://mtgjson.com/links/be92f46a39138577', 'cardKingdomFoil': 'https://mtgjson.com/links/9f4b01d90ebb521b', 'cardmarket': 'https://mtgjson.com/links/bf4a2f2b02c71bfc', 'tcgplayer': 'https://mtgjson.com/links/3431e316b30fe764'}",uncommon,,c1db30e1-31df-44b9-930a-02428bd5ce47,26036140-7a2f-4471-a20d-a77587d6d87a,3763de30-28e1-4689-a71c-07d2fea3a466,,FUT,,,,,,15022,"{T}: Add {C}.
Morph {2} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)",,Land,Land,015ea4fb-f436-535f-9549-62fcdfa67de0,,
26081,26082,Kev Walker,,,paper,,black,,,223764,,58939,"B,W",,"B,W",7.0,,3314.0,,,,,nonfoil,,"One moment, conscious only of a sense of repose. The next moment, hearing the trudge of his own footsteps. He sighed and squinted into the glare ahead.",,2015,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,,English,normal,,,,{4}{W/B}{W/B}{W/B},7.0,369836,,,5e005faf-40c3-57f5-896b-98c9ed3652b2,,,460465,Debtors' Knell,39,,,"At the beginning of your upkeep, put target creature card from a graveyard onto the battlefield under your control.",Enchantment,,,"C21,GK2,GPT,MB1",,"{'cardKingdom': 'https://mtgjson.com/links/6748437658d316bd', 'tcgplayer': 'https://mtgjson.com/links/35afef2037d91dad'}",rare,,abfd4afb-d5d0-42d2-8500-4c02d6639cbf,df09c3d3-416f-4996-b03f-0da6c8b45873,a9ff368b-5208-4ada-bb99-eccbf8eaea28,oval,GK2,,,,,,184817,"({W/B} can be paid with either {W} or {B}.)
At the beginning of your upkeep, put target creature card from a graveyard onto the battlefield under your control.",,Enchantment,Enchantment,0017890f-37c0-573d-9802-6be5be4aff69,,orzhov
26405,26406,Zoltan Boros & Gabor Szikszai,,,"mtgo,paper",draft,black,,119847,119682,,19700,G,,G,5.0,,9744.0,,,,,"nonfoil,foil",,Instinct blood-tinted his world until he could see only one thing clearly: his prey.,,2003,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,English,normal,,,,{3}{G}{G},5.0,13235,7815,,3112879e-f339-540f-b730-04e250234440,23752,23751,96931,Predatory Focus,92,,,You may have creatures you control deal their combat damage to defending player this turn as though they weren't blocked.,Sorcery,,,GPT,,"{'cardKingdom': 'https://mtgjson.com/links/3f88478ba3c22123', 'cardKingdomFoil': 'https://mtgjson.com/links/47d9f263f5f401f3', 'cardmarket': 'https://mtgjson.com/links/f86c657a47307d99', 'tcgplayer': 'https://mtgjson.com/links/28ebadeb4a55cb69'}",uncommon,,98fc1314-4bf2-44f2-a016-58765eb04607,c66e9c39-feec-439d-b700-194c87442b0f,c5866507-ef3b-446a-99ea-d31d974bdb01,,GPT,,,,,,13753,You may have creatures you control assign their combat damage this turn as though they weren't blocked.,,Sorcery,Sorcery,02060fb0-0d17-5a54-92b2-17f457e3c3e8,,
26446,26447,Greg Hildebrandt,,,"mtgo,paper",draft,black,,119887,119722,,19780,"G,R",,"G,R",5.0,,21240.0,,,,,"nonfoil,foil",,"The Orzhov run a construction unit whose only business is rebuilding the wreckage left in the wake of wurms. When business is slow, they pay Golgari carnomancers to lure the wurms to the surface.",,2003,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,English,normal,,,,{3}{R}{G},5.0,13275,7854,,d19ca61c-e085-5c1e-84cc-ab4abc1cdd53,23876,23875,106575,Streetbreaker Wurm,133,,,,Creature - Wurm,,6,GPT,,"{'cardKingdom': 'https://mtgjson.com/links/f12b75695379a791', 'cardKingdomFoil': 'https://mtgjson.com/links/132c364d674bb80a', 'cardmarket': 'https://mtgjson.com/links/3892e306cbf24cfe', 'tcgplayer': 'https://mtgjson.com/links/840eff104ce0b1b5'}",common,,d5313054-91a5-401c-84d1-03a2cd265060,d14090d3-9782-41d2-8339-68cdd746fd16,38bdb4f8-012e-460c-ad20-e51bec1e6745,,GPT,,,Wurm,,,13793,,4,Creature — Wurm,Creature,01837939-d874-57cd-bf7c-30f71ab6f933,,gruul
26463,26464,Greg Hildebrandt,,,"mtgo,paper",draft,black,,119799,119634,,19604,"G,R",,,2.0,,385.0,,,,,"nonfoil,foil",,"Gruul territorial markings need not be legible. The blood, snot, and muck used to smear them are unmistakably Gruul.",,2003,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,English,normal,,,,{2},2.0,13187,7767,,c2c4aec5-ed86-5f66-b431-596a3217fef9,23670,23669,96859,Gruul Signet,150,,,"{1}, {T}: Add {R}{G} to your mana pool.",Artifact,,,"AFC,ARC,C16,CMD,GK2,GPT,MB1,MM3,PRM,SLD,TD0",,"{'cardKingdom': 'https://mtgjson.com/links/1fd7c6db087fe261', 'cardKingdomFoil': 'https://mtgjson.com/links/1c05397d4e9dcbd3', 'cardmarket': 'https://mtgjson.com/links/be4c0a1dfb578243', 'tcgplayer': 'https://mtgjson.com/links/790e941dacba612e'}",common,,1bb30340-96a4-49d8-838b-8788900401a0,0ff26069-b44e-43e6-96bd-f0124eafee1e,d36e0c9f-c025-4dfe-9644-9cad2461ce38,,GPT,,,,,,13705,"{1}, {T}: Add {R}{G}.",,Artifact,Artifact,0296fa82-0eeb-5dba-9c92-242f146e35d4,,gruul
26592,26593,Tomasz Jedruszek,,,"arena,mtgo,paper",draft,black,,221932,221665,,57229,R,,R,4.0,,20322.0,,,,,"nonfoil,foil",,"Some Gruul druids believe that boars are spawn of the great Ilharg, the mighty Raze-Boar who will one day rise and level the city.",,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,English,normal,,,,{3}{R},4.0,364286,265483,68575,d170698f-8b3c-5826-a562-e34bcf7bdec4,,69601,452864,Rubblebelt Boar,114,,,"When Rubblebelt Boar enters the battlefield, target creature gets +2/+0 until end of turn.",Creature — Boar,,3,GRN,,"{'cardKingdom': 'https://mtgjson.com/links/4ce12fbb9ccda340', 'cardKingdomFoil': 'https://mtgjson.com/links/dbf48f3e9fd44313', 'cardmarket': 'https://mtgjson.com/links/bf49a403238a7aa6', 'tcgplayer': 'https://mtgjson.com/links/940d3d2ee9198bc0'}",common,,196bf114-e135-43f3-83d5-cb08ca766881,58d97650-ee01-42c7-aa39-449e0fffa07f,b815cbbd-d79f-4180-8204-504a15df7152,,GRN,,,Boar,,,176921,"When Rubblebelt Boar enters the battlefield, target creature gets +2/+0 until end of turn.",3,Creature — Boar,Creature,017dcfc0-f2d7-546d-9527-8e91e8116e68,,
26607,26608,Milivoj Ćeran,,,"arena,mtgo,paper",draft,black,,221891,221624,,57017,G,,G,3.0,,8115.0,,,,,"nonfoil,foil",,"Cats place their gifts with care, so that a bare foot will step on them in the middle of the night.",,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,English,normal,,,,{2}{G},3.0,364292,265487,68590,4add5329-c510-5e0a-940f-466e0541806e,,69631,452879,Generous Stray,129,,,"When Generous Stray enters the battlefield, draw a card.",Creature — Cat,,1,"ANB,GRN",,"{'cardKingdom': 'https://mtgjson.com/links/ce1fa3ef3f644392', 'cardKingdomFoil': 'https://mtgjson.com/links/1ffe8881a3e18039', 'cardmarket': 'https://mtgjson.com/links/3de66f07a2b59ad6', 'tcgplayer': 'https://mtgjson.com/links/3d3874f287102033'}",common,,3289db66-231f-4370-aca6-644d75bee293,8c633f94-82c8-498f-aa16-7c135cc9283c,5722a13f-7d70-438c-94ba-97a3f53fbc5c,,GRN,,,Cat,,,176893,"When Generous Stray enters the battlefield, draw a card.",2,Creature — Cat,Creature,00afc5b6-4169-5049-8486-bb7e65d5154c,,
26672,26673,Anna Steinbauer,,,"arena,mtgo,paper",draft,black,,221812,221539,,57175,"B,G",,"B,G",3.0,,8100.0,,,,,"nonfoil,foil",,"""The dagger is just the distraction. I carry the real killer in a vial at my side.""",,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Deathtouch,English,normal,,,,{1}{B}{G},3.0,364120,265348,68655,ad02d10d-ad9a-5d59-9619-5daa91dcee10,,69761,452944,Ochran Assassin,194,,,"Deathtouch
All creatures able to block Ochran Assassin do so.",Creature — Elf Assassin,,1,"GRN,MB1",,"{'cardKingdom': 'https://mtgjson.com/links/0de328b995910d71', 'cardKingdomFoil': 'https://mtgjson.com/links/366c9bc6528e351e', 'cardmarket': 'https://mtgjson.com/links/c74284381a3b3714', 'tcgplayer': 'https://mtgjson.com/links/e2059266d2f456b5'}",uncommon,,541ef933-64f8-4075-9bd3-97149ac84b2b,ac5383e6-959c-4ace-8f42-bfa06c43873d,ef6ecb67-7e49-4d40-84f2-1e7c02960a0d,,GRN,,,"Elf,Assassin",,,176676,"Deathtouch
All creatures able to block Ochran Assassin do so.",1,Creature — Elf Assassin,Creature,01584bee-dcc6-514e-91cd-a67eede89b37,,golgari
26877,26878,Cynthia Sheppard,,,"mtgo,paper",draft,black,,189332,189053,,19343,B,,B,1.0,,5379.0,,,,,"nonfoil,foil",,,,2003,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,English,normal,,,,{B},1.0,260026,207232,,691136fd-9442-5383-8afb-585d899586ef,47648,47647,366307,Shadow Alley Denizen,76,,,"Whenever another black creature enters the battlefield under your control, target creature gains intimidate until end of turn. (It can't be blocked except by artifact creatures and/or creatures that share a color with it.)",Creature — Vampire Rogue,,1,"DDM,GTC",,"{'cardKingdom': 'https://mtgjson.com/links/1b8c55b0315d9df9', 'cardKingdomFoil': 'https://mtgjson.com/links/2c1cdac4de5f0cd9', 'cardmarket': 'https://mtgjson.com/links/2a6f88fdc1cf3741', 'tcgplayer': 'https://mtgjson.com/links/0e4a9c4925016c26'}",common,,985997ae-59bc-49d7-87ca-e63ed9706fdf,af5cf37d-91c4-485f-b438-0a5ee8eca810,3dd2f3de-98cc-4263-bd16-b5803e48e892,,GTC,,,"Vampire,Rogue",,,67580,"Whenever another black creature enters the battlefield under your control, target creature gains intimidate until end of turn. (It can't be blocked except by artifact creatures and/or creatures that share a color with it.)",1,Creature — Vampire Rogue,Creature,011ccfdb-3149-52a6-b57e-9720ab1b3d87,,
26979,26980,Daarken,,,"mtgo,paper",draft,black,,189201,188902,,19253,"B,U",,"B,U",2.0,,2964.0,,,,,"nonfoil,foil",,,,2003,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,English,normal,,,,{X}{U}{B},2.0,259867,207123,,eca135ec-a124-506c-b44d-4506f67a7f96,47672,47671,366418,Mind Grind,178,,,"Each opponent reveals cards from the top of his or her library until he or she reveals X land cards, then puts all cards revealed this way into his or her graveyard. X can't be 0.",Sorcery,,,GTC,,"{'cardKingdom': 'https://mtgjson.com/links/a9dce494280d593d', 'cardKingdomFoil': 'https://mtgjson.com/links/c1a815c7bf26de8e', 'cardmarket': 'https://mtgjson.com/links/3efc3ed5a62691f2', 'tcgplayer': 'https://mtgjson.com/links/096c5d3c74df6f5e'}",rare,,671eb9e8-1a69-4570-8972-2e7de371cef4,8fa1fbf2-1c87-4007-b21a-1394b9b1edbc,8965ca34-5ea2-4797-9093-5a8ee02bfa43,,GTC,,,,,,67394,"Each opponent reveals cards from the top of their library until they reveal X land cards, then puts all cards revealed this way into their graveyard. X can't be 0.",,Sorcery,Sorcery,00640f49-f878-5a62-842e-ae7bcd658b02,,dimir
27099,27100,Howard Lyon,,,paper,,black,,,197229,,14375,B,,B,2.0,,184.0,,,,,nonfoil,,"""You know I accept only one currency here, and yet you have sought me out. Why now do you hesitate?""
—Xathrid demon",,2015,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,,English,normal,,,,{B}{B},2.0,270099,,,58e825e4-629e-5bdb-84a5-661a2ad22505,,,393921,Sign in Blood,49,,,Target player draws two cards and loses 2 life.,Sorcery,,,"ARC,C14,CM2,CMD,DDD,GVL,M10,M11,M13,M15,MM2,P10,PLIST,PRM,STA",,"{'cardKingdom': 'https://mtgjson.com/links/5c18d91cca296ca6', 'tcgplayer': 'https://mtgjson.com/links/e2311c48fdceb524'}",common,,e5ae9dea-98b4-4088-864c-8ca4b1da86e6,7a34d6ce-50ef-4d9c-8a81-d91adf1b2f67,c6207f6a-a624-4754-88f5-dbe700c841ff,,GVL,,,,,,93735,Target player draws two cards and loses 2 life.,,Sorcery,Sorcery,00cfff3b-e587-5477-9078-b2c0f8a465d3,,
27192,27193,Lindsey Look,,,paper,,black,247144,246377,,,78597,"R,U",,,2.0,,136.0,,,,,"foil,etched",,"""Good ideas don't take time. They take a lot of bad ideas first.""
—Ral Zarek",,1997,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,English,normal,,,,{2},2.0,566632,,,93c8513b-dab6-5b97-84c9-cd9a33bcc777,,,,Talisman of Creativity,34,,,,,,,"40K,C21,CLB,H1R,MH1,PHED,SLD",boosterfun,"{'cardKingdomEtched': 'https://mtgjson.com/links/f77aa7dc9ae79937', 'cardKingdomFoil': 'https://mtgjson.com/links/70f5e22d52a8e498', 'tcgplayer': 'https://mtgjson.com/links/36b27b495784b446', 'tcgplayerEtched': 'https://mtgjson.com/links/ac82d51cc2f4797c'}",uncommon,,e0373057-f5c2-4cfb-b6a4-dea05035d1c6,3b98077a-02a3-4502-9443-f0d1308bc58d,14d2979d-5728-42d7-a027-0eb1f754655d,,H1R,,,,,240130,240131,"{T}: Add {C}.
{T}: Add {U} or {R}. Talisman of Creativity deals 1 damage to you.",,Artifact,Artifact,01c3caea-becc-5d27-b75a-cd27d901dc4c,,
27966,27967,Glen Angus,,,"mtgo,paper",,black,,,127728,,35522,U,,U,3.0,,424.0,,,,,nonfoil,,"""The secret to invention is to see something in your mind, then find where it hides in the world.""",,2003,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,,English,normal,,,,{2}{U},3.0,21574,1925,,7277ec75-7c10-512f-b08f-7aab29a26504,44701,44700,205348,Fabricate,9,,,"Search your library for an artifact card, reveal it, and put it into your hand. Then shuffle your library.",Sorcery,,,"40K,HOP,M10,MRD,PHED,PLIST,SLD,WC04",,"{'cardKingdom': 'https://mtgjson.com/links/da79d1c061035629', 'cardmarket': 'https://mtgjson.com/links/6dda2f0440144ae2', 'tcgplayer': 'https://mtgjson.com/links/63331ba22f6ef2cc'}",uncommon,,44e49332-b1e1-4b88-b508-516b55c67a1d,be52700b-d996-4992-ac34-9a58063a5e15,422e1869-134f-463d-9fa1-86b66a998b3e,,HOP,,,,,,37360,"Search your library for an artifact card, reveal it, put it into your hand, then shuffle.",,Sorcery,Sorcery,00bbd7eb-d3c8-50ce-bdc7-644655dcb366,,
28011,28012,Pete Venters,,,"mtgo,paper",,black,,,127635,,35528,R,,R,4.0,,7885.0,,,,,nonfoil,,"""For dim-witted, thick-skulled genetic mutants, they have pretty good aim.""
—Sisay, captain of the *Weatherlight*",,2003,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,,English,normal,,,,{3}{R},4.0,21595,2082,,49822204-a435-5959-9777-28b58777f885,44585,44584,205392,Flametongue Kavu,54,,,"When Flametongue Kavu enters the battlefield, it deals 4 damage to target creature.",Creature - Kavu,,4,"C14,CM2,CMD,DD2,E01,F05,HOP,JMP,JVC,MB1,PLS,PRM,PZ1,TD0,VMA,WC01,WC02",,"{'cardKingdom': 'https://mtgjson.com/links/7a133b6d417a7c10', 'cardmarket': 'https://mtgjson.com/links/f98ff6d2b0b98052', 'tcgplayer': 'https://mtgjson.com/links/d61399ad8e8bf4c9'}",uncommon,,b6dab138-b96c-4610-9d28-1117fcdb9ef2,0f2212ad-6d9c-47d3-a458-484e85fb062e,b215196a-3716-451f-bdbd-d16c05ace5b4,,HOP,,,Kavu,,,37366,"When Flametongue Kavu enters the battlefield, it deals 4 damage to target creature.",2,Creature — Kavu,Creature,00acefc3-be5b-5bb7-aea6-237c2f532a89,,
